id,limit_bal,sex,education,marriage,age,default_payment_next_month,total_bill,total_pay,repayment_status
3148,50000,2,2,2,21,1,4632,4242,-1
3149,260000,2,1,2,39,0,1278813,68000,0
3150,360000,2,1,1,33,0,164382,118381,-1
3151,500000,2,3,2,52,1,0,0,-2
3153,460000,2,1,2,39,0,847362,145000,0
3154,20000,2,2,2,26,1,93499,4300,0
3155,360000,1,2,2,25,0,6111,4151,-1
3156,300000,2,1,1,38,0,1236,1116,-2
3157,70000,2,2,1,28,1,186444,7400,0
3158,50000,2,1,2,26,0,156975,44707,0
3159,150000,2,3,1,51,0,735307,25015,0
3160,390000,1,2,1,42,0,14032,12798,-1
3161,280000,1,1,2,37,0,1275105,43294,0
3162,50000,2,3,1,28,0,12772,6139,-1
3163,280000,2,1,2,38,1,24259,24259,-1
3164,50000,2,2,1,41,0,0,0,-2
3165,50000,1,1,2,32,0,47447,6755,0
3166,150000,2,1,2,28,0,0,0,-2
3167,120000,2,1,2,31,1,9034,6844,-1
3168,360000,2,2,3,37,0,24237,14461,-1
3169,20000,1,2,2,33,0,84497,24047,0
3170,50000,2,3,1,46,0,145903,3018,-2
3171,20000,2,1,2,23,1,69998,4800,0
3172,90000,1,2,1,35,1,402188,15540,0
3174,20000,1,2,2,22,0,114013,4544,2
3175,100000,2,2,2,23,0,87664,46421,-2
3176,270000,1,2,2,26,0,1223270,50813,0
3177,160000,1,2,2,28,0,4140,3300,-1
3178,80000,2,2,2,29,0,194082,8200,0
3179,10000,1,1,2,24,1,54199,6700,2
3180,500000,2,2,1,27,0,64907,78874,-2
3181,90000,2,1,1,43,0,60549,44672,-1
3182,150000,2,3,1,59,0,57398,51881,-2
3183,50000,1,3,1,49,0,7299,4953,0
3185,50000,2,2,2,22,0,42997,20163,0
3186,30000,1,1,2,28,1,7723,2230,0
3187,70000,1,2,2,26,0,281701,10700,0
3188,360000,1,1,1,52,1,0,0,-2
3189,430000,2,1,2,39,0,19620,19395,-1
3190,50000,2,2,2,23,0,13755,3431,0
3191,150000,2,5,2,26,0,50544,2219,0
3192,70000,2,2,2,23,1,110930,5000,2
3193,150000,2,1,2,25,0,113534,5280,0
3194,110000,1,3,1,38,0,62836,11000,0
3195,20000,2,1,2,38,1,30470,3941,2
3196,20000,1,3,2,39,0,62956,5717,2
3197,50000,1,1,2,31,0,29662,19783,-2
3198,10000,1,1,2,33,0,53506,13402,0
3199,20000,1,2,2,24,0,114121,11663,0
3201,60000,2,2,1,26,1,357950,16769,0
3202,20000,1,1,1,30,1,54206,5252,0
3203,70000,2,1,2,25,0,354649,13493,0
3204,60000,2,2,1,38,0,211102,15770,-1
3206,200000,1,1,2,34,1,-5056,3000,-2
3207,300000,2,1,1,37,0,19005,18068,-1
3208,390000,1,1,2,34,0,53922,52137,-1
3209,80000,2,2,1,23,0,270231,7938,0
3210,100000,2,1,2,25,0,46025,17272,0
3212,40000,2,3,1,49,0,150,309,-1
3213,180000,2,2,1,25,0,122245,8251,-1
3214,420000,1,2,2,28,0,150413,10267,0
3215,20000,1,2,1,59,0,6369,3573,-1
3216,340000,2,2,1,31,0,230724,20000,0
3217,20000,2,1,2,25,1,101677,15300,2
3218,320000,1,3,2,52,0,216724,30000,0
3219,360000,1,1,1,39,0,0,0,-2
3220,100000,2,1,2,29,0,257096,27500,0
3222,140000,2,2,2,24,0,223957,17229,0
3223,200000,1,2,2,33,0,607388,21500,0
3224,30000,2,2,2,28,1,4522,2779,-2
3225,130000,2,3,1,25,0,788961,29447,0
3226,20000,2,3,1,44,0,72967,5000,-2
3227,120000,2,5,1,57,0,552444,30007,0
3228,190000,2,1,2,32,0,38996,30994,-2
3229,50000,2,2,1,26,0,235364,10485,0
3230,130000,2,5,2,27,0,678254,44762,0
3231,220000,2,2,1,48,1,194881,14934,0
3232,200000,2,2,1,29,0,345676,14647,0
3233,50000,2,3,1,59,0,163346,6905,0
3234,30000,2,2,1,26,0,179281,6778,2
3235,200000,2,2,1,33,0,0,0,-2
3236,400000,2,3,1,50,1,14106,8587,-2
3237,120000,2,1,1,41,0,681948,31000,0
3238,60000,2,2,1,38,0,244933,40000,0
3239,150000,2,1,2,25,0,46318,19189,-1
3240,240000,2,2,1,44,0,26385,4090,3
3241,130000,1,2,2,29,0,3594,0,-2
3243,240000,2,2,1,56,1,2500,0,-2
3244,30000,2,1,2,22,1,126811,17852,0
3245,50000,2,2,1,26,0,215749,8971,0
3246,30000,1,2,2,26,0,105115,8070,2
3247,310000,1,1,1,33,0,0,0,-2
3249,290000,2,2,1,34,0,109193,5888,0
3250,50000,1,2,2,45,0,161421,8686,0
3251,130000,2,1,2,27,0,503480,55942,0
3252,50000,1,5,1,30,0,127191,5353,0
3253,210000,2,2,1,33,0,2268,2200,-1
3254,50000,1,3,1,47,1,19475,2946,-1
3255,10000,2,2,2,40,0,41042,3061,0
3256,10000,1,3,2,22,0,46344,4569,0
3258,360000,1,2,1,65,1,0,0,-2
3260,20000,1,2,2,46,0,95827,27305,0
3261,170000,1,2,1,42,0,791967,29900,0
3262,220000,2,2,1,33,0,38431,41456,2
3263,180000,1,3,1,40,0,5605,4614,-1
3264,440000,2,1,1,37,0,34229,36366,-1
3265,20000,1,2,1,62,1,87086,4138,0
3266,400000,2,2,2,39,1,0,0,-2
3267,130000,1,2,2,27,0,85476,1092,-2
3268,420000,1,1,2,29,0,845505,28686,0
3269,80000,2,2,1,34,0,326149,41663,0
3270,20000,2,2,1,45,0,96269,6500,-2
3272,160000,1,1,1,40,0,146834,38402,0
3273,50000,2,2,2,23,0,250240,14861,2
3274,50000,1,2,2,35,0,46853,10571,-1
3275,70000,2,2,1,43,0,428628,18010,0
3276,20000,1,3,2,59,1,97817,5121,2
3277,160000,2,2,2,24,0,958956,37700,0
3278,130000,2,1,2,33,1,0,0,-2
3279,20000,2,1,2,23,0,114390,5960,0
3281,300000,2,1,2,39,0,1958,1263,-1
3282,160000,2,1,2,31,0,6583,4915,-2
3283,110000,2,3,1,52,0,1000,1000,-2
3284,230000,2,1,2,27,0,572806,20252,0
3285,60000,2,2,2,21,0,176336,7118,0
3287,180000,2,1,2,47,0,1918,2357,-1
3288,30000,2,1,1,30,1,80384,5000,2
3289,50000,2,2,2,28,0,181325,42254,0
3290,270000,2,2,1,41,0,3478,2230,-1
3291,80000,2,2,2,24,1,2346,0,-2
3292,120000,1,1,2,31,1,190427,18000,0
3293,120000,1,3,1,53,0,1455,1746,-1
3294,30000,1,1,2,23,0,176557,12575,0
3295,380000,1,1,2,36,0,376858,28500,0
3296,80000,2,2,1,37,1,386588,83103,0
3297,20000,2,2,2,26,0,68980,2719,0
3298,160000,1,3,1,34,0,33824,8000,2
3299,230000,2,2,2,26,1,9978,1286,2
3301,30000,2,3,1,41,0,173509,6400,0
3302,20000,2,2,2,24,0,116422,5105,0
3303,20000,1,2,2,23,1,103802,4380,0
3304,470000,1,2,1,52,0,541496,30000,0
3305,220000,2,2,2,29,1,178475,28136,0
3306,80000,1,3,2,32,0,346265,12349,0
3307,180000,2,2,1,33,0,653,653,-2
3308,100000,2,2,2,39,0,62939,25688,-1
3309,10000,2,2,2,21,0,46279,3779,0
3310,280000,2,2,1,51,0,5947,5185,-2
3311,110000,2,1,1,31,1,537813,20060,0
3312,210000,2,1,2,27,0,636818,22872,0
3313,200000,2,1,1,36,0,47090,35689,0
3314,260000,1,1,2,27,0,41975,37732,-1
3315,600000,1,1,2,36,0,2588,2193,-2
3318,200000,1,1,3,29,0,20719,13647,-1
3319,200000,1,2,1,36,1,15393,7859,-2
3320,210000,2,2,2,27,0,22890,6636,2
3321,500000,2,1,1,46,0,33859,30068,-2
3322,10000,2,2,1,44,0,9400,1275,-2
3323,160000,2,1,2,24,0,37000,0,-2
3324,50000,2,3,1,42,0,178995,6537,0
3325,130000,1,2,2,33,0,679371,20118,0
3326,140000,2,1,2,28,1,849853,35900,0
3327,80000,2,2,2,45,0,75150,8000,-2
3329,500000,2,2,1,39,0,593541,25511,0
3330,320000,2,2,1,35,0,42292,10712,0
3331,50000,1,2,2,29,0,296086,4232,0
3332,120000,2,2,2,40,0,9280,1000,-2
3334,290000,2,2,1,42,0,29861,28758,0
3335,280000,1,1,1,50,0,27677,4765,-2
3336,30000,2,3,1,41,1,213778,9866,0
3337,80000,1,1,2,31,1,131132,5500,2
3338,50000,1,2,2,24,0,244966,12576,0
3339,10000,1,3,2,24,0,52028,4100,2
3341,60000,1,2,2,41,0,47846,40386,-1
3342,140000,2,2,1,28,0,113780,113355,-1
3343,50000,2,2,2,28,0,174662,7764,0
3345,30000,2,3,1,29,1,177816,9170,0
3346,50000,2,2,2,25,1,0,7700,-2
3347,250000,2,2,1,33,1,2500,0,-2
3348,60000,1,1,2,39,0,345018,12806,0
3349,80000,1,3,2,44,0,364235,16700,2
3350,480000,1,1,2,33,0,-5382,0,-2
3351,30000,1,2,1,44,1,137946,4490,2
3352,10000,2,2,2,25,0,54525,8215,0
3353,410000,2,1,2,41,0,2229,139098,-1
3354,100000,1,1,1,33,0,264683,15400,2
3355,200000,1,3,1,41,0,298867,14976,0
3357,100000,1,2,2,27,0,273501,13163,0
3358,50000,2,3,1,27,1,219195,7251,0
3359,130000,2,2,1,28,1,505571,24500,2
3360,120000,1,2,2,34,0,401987,15636,2
3361,150000,2,2,1,42,0,836597,36644,2
3362,310000,2,1,1,39,0,20462,20226,2
3365,140000,1,2,1,28,1,32354,25440,-1
3366,500000,2,1,1,37,1,0,0,-2
3368,90000,2,2,1,48,1,1896,1896,-1
3369,90000,2,2,2,41,0,221778,6295,0
3370,20000,1,3,2,35,0,46332,11000,0
3371,30000,1,2,2,36,1,199732,13071,0
3372,140000,2,2,1,36,0,290022,12200,0
3373,340000,2,2,2,32,0,507751,21167,0
3374,120000,2,1,2,31,0,-231,0,-2
3375,420000,1,1,1,34,0,31187,9326,-2
3376,100000,1,3,1,48,0,6345,0,-2
3377,350000,2,2,2,37,0,391615,11752,0
3378,50000,1,2,1,26,0,150523,6891,0
3380,360000,2,1,2,29,0,34890,46722,-1
3381,20000,2,3,2,23,0,76063,26770,-1
3382,400000,2,2,2,38,0,15041,4808,-1
3383,170000,1,3,1,45,0,224918,16000,0
3384,110000,2,2,1,36,1,77918,15000,2
3385,200000,2,2,1,37,1,34906,34526,-2
3386,200000,2,1,1,32,0,68487,80055,-2
3387,360000,1,1,2,29,0,12568,11498,-1
3388,500000,1,1,1,37,0,9954,8293,-1
3389,20000,1,2,2,22,0,95690,37216,-1
3390,270000,1,3,1,32,0,908422,29700,0
3391,20000,1,2,2,44,1,47779,5500,0
3392,350000,2,1,1,43,0,1146,55415,-1
3393,150000,2,2,1,26,0,244459,15250,-2
3394,260000,2,1,2,30,0,306111,55002,-1
3395,90000,1,1,2,33,0,6014,6554,2
3396,310000,2,2,1,32,0,658780,26013,0
3397,210000,2,1,2,43,0,769939,204468,0
3398,40000,2,2,1,45,1,71890,3200,0
3399,80000,2,2,1,25,0,13369,13369,-1
3400,50000,1,3,2,22,1,18514,4935,-1
3402,130000,1,2,2,28,0,600663,25224,0
3403,710000,2,2,1,40,1,15684,14004,0
3404,180000,2,3,2,24,0,37545,37545,-1
3405,80000,2,2,1,30,0,288245,18700,2
3406,560000,2,1,2,32,0,162868,19441,0
3407,170000,2,1,2,26,0,204006,10006,0
3408,30000,2,3,1,63,0,43332,29307,-1
3409,430000,2,1,2,30,0,83673,119098,-1
3410,500000,2,2,1,37,0,17961,25525,-1
3411,10000,1,2,2,26,1,38328,5000,0
3412,130000,2,1,2,25,0,44766,12510,0
3413,160000,2,2,2,50,0,13345,78575,-2
3414,150000,1,1,2,33,1,538297,17700,0
3415,340000,2,2,1,43,0,85242,63006,-2
3416,200000,2,2,1,37,0,1078420,46017,0
3417,130000,1,2,2,37,0,759640,32500,0
3418,320000,2,3,1,30,0,285101,11725,0
3419,50000,1,3,1,54,0,235595,62723,0
3420,360000,1,1,1,46,0,356585,152037,0
3422,110000,1,1,2,30,0,15406,13221,0
3423,80000,1,2,2,35,0,198109,36500,0
3424,60000,2,3,1,43,1,272089,9635,0
3425,60000,1,2,2,24,0,133643,5468,0
3426,210000,1,2,2,26,0,796503,21903,0
3427,360000,2,1,1,46,0,252401,95600,0
3428,20000,1,2,2,48,0,60987,8500,0
3429,150000,2,1,2,42,0,-244,5000,-1
3430,310000,1,3,2,30,0,15704,39262,-2
3431,240000,2,2,1,40,1,17712,13253,2
3432,160000,2,3,1,55,0,23849,21347,-1
3433,240000,2,1,2,40,0,3222,702,-1
3434,20000,1,1,2,22,0,99234,13817,0
3435,190000,1,1,1,55,1,14996,14996,-1
3436,280000,2,2,1,40,0,-60,0,-2
3437,80000,1,2,3,58,0,8163,1000,-2
3439,200000,2,1,1,34,0,60328,64555,0
3441,350000,2,2,2,27,0,106740,6000,0
3442,110000,1,1,2,33,0,273105,15075,2
3443,300000,2,2,1,37,1,1307,3307,-1
3444,500000,2,1,1,44,0,6962,13254,-1
3445,120000,2,1,2,35,0,5456,13186,-1
3446,80000,2,3,3,31,0,18817,5462,-1
3447,200000,2,2,2,33,1,1080619,35137,0
3448,150000,2,1,2,26,1,21035,54185,-1
3450,210000,1,2,1,42,0,11214,20205,-1
3451,150000,1,2,2,36,1,5382,0,-2
3452,50000,2,1,2,26,0,263687,14000,0
3453,80000,1,2,1,33,0,350232,10940,0
3454,50000,1,2,1,34,0,8994,6472,-1
3455,20000,2,2,1,50,0,114583,6873,0
3456,50000,1,2,1,37,0,173649,7780,0
3457,50000,1,1,2,29,0,132833,16600,2
3459,230000,1,2,1,51,0,548077,15836,0
3460,230000,1,2,2,30,1,286507,27837,0
3461,80000,2,3,1,37,0,279460,24057,0
3462,60000,2,2,3,35,0,87315,9000,0
3463,200000,1,2,1,37,0,1121547,42788,0
3464,30000,2,3,2,22,0,83409,85570,-1
3465,340000,2,1,2,34,0,206274,175303,-1
3466,250000,2,2,1,40,0,16598,16732,-1
3467,200000,1,1,1,52,0,6222,6150,-1
3468,150000,1,1,2,39,0,734576,25135,0
3469,100000,2,3,1,53,0,0,0,-2
3470,220000,2,2,1,41,0,556173,23506,0
3471,140000,1,1,2,32,1,2742,5000,0
3472,40000,1,1,1,28,1,47565,11883,-1
3473,200000,2,2,2,30,0,1095812,41544,0
3474,520000,2,1,2,35,0,328569,32035,0
3475,30000,2,2,1,22,0,104477,8101,0
3476,20000,1,2,2,28,0,107924,4383,0
3477,50000,1,2,2,40,1,92657,7353,0
3478,300000,2,3,2,29,0,427607,14841,-2
3479,500000,2,1,2,36,0,54541,45036,-1
3481,200000,1,1,2,27,0,5865,4375,-1
3482,40000,2,1,2,23,1,129775,7394,0
3483,150000,2,1,2,28,0,10421,6669,-2
3484,50000,1,1,1,29,1,185732,8577,0
3485,100000,1,2,2,27,0,538823,19650,0
3486,50000,2,3,1,42,1,259183,14228,2
3487,130000,2,2,2,25,0,121069,59439,0
3488,70000,2,1,2,27,0,1442,1642,-1
3489,30000,2,1,1,30,0,157847,7291,2
3490,50000,1,1,2,28,0,74711,6311,0
3491,80000,1,1,1,45,1,76869,79396,-1
3492,220000,2,1,2,30,0,260080,80739,-1
3493,200000,1,2,1,45,0,956146,38780,0
3494,120000,2,2,2,24,0,50294,5288,-1
3495,100000,2,2,2,25,0,495099,14501,0
3496,100000,2,3,1,59,0,64491,57797,-1
3497,50000,2,1,2,23,0,146307,6807,0
3498,240000,1,2,1,37,0,73424,71299,0
3499,60000,1,1,2,28,0,31379,20610,2
3500,260000,2,2,1,34,1,14178,6343,-2
3501,30000,2,3,1,56,1,117657,7900,2
3502,440000,2,3,1,40,0,383224,30000,0
3503,360000,2,2,2,30,0,831720,30000,0
3504,50000,2,1,2,26,1,73951,30000,-2
3505,270000,1,1,1,50,0,7352,12210,-1
3506,150000,2,1,2,27,0,60723,6000,-2
3507,200000,1,3,2,26,0,50130,50060,-1
3508,50000,2,2,1,36,0,213095,18000,0
3509,210000,2,1,2,33,0,11745,8507,-1
3510,50000,2,2,2,27,1,267054,7966,0
3511,50000,1,2,2,24,0,120291,5787,0
3514,70000,2,2,1,41,0,25928,9013,-1
3515,290000,2,2,2,25,0,389010,17500,0
3516,140000,1,2,2,29,0,2984,2796,-2
3517,310000,2,2,2,33,0,672448,51577,0
3518,450000,2,1,2,36,0,10379,10467,-2
3519,360000,1,1,1,34,0,11689,10724,-1
3521,180000,1,1,1,44,0,0,4003,-2
3522,140000,1,2,1,37,0,264990,86775,0
3523,50000,1,1,2,33,0,96451,10115,0
3524,200000,2,2,1,30,0,2194,2945,-2
3525,60000,1,2,1,39,0,268995,9665,0
3526,140000,1,1,2,28,0,-32158,103270,-1
3527,70000,1,2,1,42,0,407025,16700,0
3528,20000,2,2,1,50,0,58269,5100,2
3529,100000,2,2,1,24,0,350482,13094,0
3530,360000,1,1,2,33,0,0,0,-2
3531,100000,2,3,1,24,0,1850,1440,-2
3532,160000,2,3,2,41,0,173563,8900,0
3533,160000,2,2,2,27,0,980877,39600,0
3534,130000,1,2,2,26,1,3030,3442,-1
3535,100000,2,3,1,40,0,276655,10473,0
3536,90000,1,1,1,35,1,111458,6500,2
3537,80000,1,2,2,23,0,88427,14836,0
3539,260000,2,1,1,39,1,18738,14870,-2
3541,100000,2,2,1,40,1,15053,11574,-1
3542,80000,1,2,2,39,0,302592,12896,0
3543,20000,2,2,2,31,0,19931,10009,-2
3544,140000,1,1,1,41,0,170032,24000,0
3545,30000,2,1,2,25,1,0,0,-2
3546,90000,1,2,1,39,0,138858,8096,0
3547,150000,2,2,2,23,0,350543,16874,0
3548,250000,1,3,1,28,0,660154,20919,0
3549,20000,2,2,1,37,1,122043,3250,0
3550,50000,1,2,1,28,0,77223,40200,-1
3551,100000,1,2,1,31,1,10150,4150,-1
3552,500000,1,1,1,46,0,107923,116676,-1
3553,50000,2,2,1,36,0,181050,29538,-1
3554,40000,2,1,2,27,0,300314,116822,0
3555,80000,2,2,1,35,0,464898,19000,2
3556,100000,1,1,1,35,0,340173,13849,0
3557,180000,1,1,2,29,0,45751,30847,0
3558,90000,2,3,1,53,0,403168,18602,0
3559,10000,2,2,2,23,0,8997,21375,-2
3560,200000,2,1,2,33,0,901,941,0
3561,80000,1,3,1,57,1,58212,5850,2
3562,90000,1,2,2,33,1,389493,16000,2
3563,80000,2,2,1,42,1,30900,0,-2
3565,80000,2,2,1,46,0,16450,12100,-1
3566,140000,1,1,2,27,1,3003,2828,-1
3569,70000,1,1,2,27,1,17391,5027,-1
3570,200000,2,1,2,39,0,717130,28867,0
3571,180000,2,1,2,35,0,411303,22700,0
3572,190000,1,3,1,37,0,1065866,41971,0
3573,20000,2,2,1,24,0,117174,4767,2
3574,10000,1,1,2,24,1,56453,4915,0
3575,80000,2,1,1,45,0,483445,19602,0
3576,60000,1,3,2,28,0,342842,15621,2
3577,500000,2,1,2,37,0,114715,107260,0
3578,50000,1,3,2,42,1,6424,4324,-1
3579,360000,2,1,2,28,0,1162,1360,-2
3580,10000,2,3,1,56,0,56366,4339,0
3581,300000,1,1,1,54,1,2313,2107,-1
3582,70000,1,2,1,48,0,27193,5913,-1
3583,250000,2,2,1,32,0,91104,43168,-2
3584,10000,1,3,1,51,1,35181,5158,0
3585,140000,2,3,1,28,0,155396,26011,0
3586,100000,2,2,1,40,0,0,0,-2
3587,110000,2,1,1,31,0,1088,863,0
3588,210000,1,2,1,38,0,1746,2906,-1
3589,210000,2,1,1,40,0,15152,680,-2
3590,70000,2,2,2,26,1,307923,13146,2
3591,20000,1,2,1,47,0,98878,6112,0
3592,220000,1,1,2,31,0,22628,20707,-2
3593,20000,2,3,3,51,1,111966,7993,2
3594,80000,1,1,1,28,0,365365,17500,0
3596,210000,1,3,2,66,0,909214,33881,0
3597,80000,1,2,2,27,1,406046,15054,0
3598,50000,2,2,1,37,0,162601,7880,0
3599,240000,1,1,1,35,0,26861,25233,0
3600,150000,2,2,2,23,0,27085,28563,2
3601,210000,2,2,1,49,0,0,0,-2
3602,360000,2,2,2,28,1,0,0,-2
3603,230000,2,4,1,29,0,405600,16079,0
3604,500000,1,1,2,35,0,11693,25654,-1
3605,150000,2,2,1,34,0,281249,12363,0
3606,30000,2,2,2,31,1,173055,6572,3
3607,470000,1,1,1,57,0,445303,15595,0
3608,200000,1,1,1,59,0,178307,8400,2
3610,310000,1,1,2,32,0,289503,112592,-1
3611,210000,2,1,2,28,0,1013745,39761,0
3613,80000,2,2,2,27,0,460591,18540,2
3614,20000,1,3,2,38,1,61606,15491,-1
3615,150000,1,3,2,32,0,299623,100123,0
3617,10000,1,1,2,29,0,50736,9500,0
3618,390000,2,3,1,46,0,55527,53922,-2
3619,210000,1,3,1,41,1,73900,74920,-1
3620,350000,2,1,1,33,1,6300,6116,-2
3621,150000,2,1,2,35,0,9133,7337,-1
3622,210000,2,2,1,36,0,327253,11473,0
3623,100000,1,1,1,55,0,102717,11000,0
3624,210000,1,1,2,36,1,450989,16800,0
3625,290000,2,2,1,48,0,82439,54417,-1
3626,330000,1,2,1,50,1,25615,26779,-1
3627,50000,1,2,2,37,0,211087,7084,0
3628,80000,1,3,2,27,0,250884,9421,0
3629,340000,1,2,1,35,0,256156,12000,0
3630,120000,1,3,1,38,0,304857,27143,0
3631,30000,2,2,2,22,0,21431,21338,-2
3632,260000,2,1,2,35,0,224322,45274,0
3633,50000,1,2,1,64,0,165496,33104,-1
3634,420000,2,3,2,25,1,367178,31108,0
3635,130000,2,2,1,28,0,226978,24376,-1
3636,270000,2,2,1,30,0,319749,30240,0
3637,50000,1,3,2,30,0,50402,3895,0
3638,20000,1,2,1,34,1,84287,10215,0
3639,140000,2,2,1,34,0,824020,40100,0
3640,100000,2,2,1,35,0,379987,11865,0
3641,50000,1,3,2,41,0,187497,7421,2
3642,500000,1,1,2,37,0,60686,24008,-1
3643,80000,1,2,1,35,0,325907,10804,0
3644,220000,2,2,1,34,1,77109,25544,-1
3645,30000,1,2,1,34,0,164555,7868,2
3646,240000,1,2,2,26,0,1036104,40323,0
3648,320000,1,2,1,32,0,116509,53110,0
3649,230000,2,2,1,36,0,54681,52433,2
3650,20000,1,3,2,44,0,2340,1950,-1
3651,280000,2,2,1,34,0,428841,16600,0
3652,110000,1,2,1,44,0,651944,29219,0
3653,180000,2,2,1,26,0,597291,32550,0
3654,100000,1,3,1,51,0,508441,25690,0
3655,80000,1,2,1,37,0,119223,58014,0
3656,260000,2,3,2,30,0,16089,19877,-1
3657,110000,2,2,2,25,0,673265,20800,0
3658,150000,2,2,1,31,0,685162,35814,0
3659,180000,2,2,2,35,0,30160,11765,0
3660,230000,2,2,1,28,0,258816,51823,0
3661,500000,2,1,2,27,0,399759,18855,0
3662,300000,1,2,2,30,0,34683,23790,0
3663,180000,2,2,2,31,0,157464,87443,0
3665,110000,2,3,2,29,0,43603,19337,-1
3666,100000,2,2,1,28,0,150794,29000,0
3668,180000,2,6,1,35,0,123355,4039,-2
3669,300000,2,3,1,37,0,20146,10969,-1
3670,260000,2,1,2,36,0,23925,23760,-1
3671,360000,2,2,2,29,0,0,0,-2
3672,80000,2,2,2,26,0,13824,24885,-1
3673,100000,2,1,2,26,1,25908,0,-2
3674,20000,1,3,1,47,1,101265,6009,0
3675,210000,2,1,2,33,0,57641,16664,0
3676,10000,2,2,1,25,0,52814,3803,2
3677,150000,1,1,2,26,0,61899,25468,0
3678,360000,1,3,1,37,0,2340,2730,-1
3679,80000,2,2,2,42,0,64863,3429,-2
3680,130000,2,1,2,29,0,57406,26758,-1
3681,30000,1,1,2,36,0,23793,2200,0
3683,20000,2,2,2,23,0,91029,24973,2
3684,50000,1,2,2,32,0,135804,18298,-2
3685,140000,2,2,1,26,0,536541,20000,0
3686,200000,1,1,2,32,0,72499,85076,-1
3687,80000,1,2,1,28,0,391961,14378,0
3688,50000,2,2,2,23,1,76078,4223,0
3690,710000,1,2,1,51,0,0,0,-2
3691,180000,1,1,2,29,0,113703,113703,-1
3693,360000,1,2,2,33,1,0,0,-2
3694,50000,1,1,2,29,0,143938,11500,0
3695,80000,1,2,2,27,1,452480,32767,0
3696,50000,2,2,1,44,0,247070,12000,0
3697,50000,2,2,2,23,0,56606,7114,0
3698,150000,1,1,2,33,0,6005,5688,-1
3699,360000,1,2,2,28,1,0,0,-2
3700,50000,2,2,1,32,0,209533,7911,0
3701,50000,2,1,3,48,0,178147,27650,-2
3702,200000,2,1,2,29,0,17527,8906,-2
3703,80000,1,1,2,29,0,41716,41824,-2
3704,140000,2,2,1,46,0,2340,2730,-1
3705,20000,2,1,3,22,1,65737,6500,-2
3706,80000,2,3,2,34,0,0,0,-2
3707,110000,1,2,1,30,0,502625,27000,0
3708,140000,2,1,2,27,0,681075,31141,0
3709,300000,2,1,2,31,0,309126,101099,0
3710,50000,2,2,2,29,1,82916,2510,-2
3711,180000,2,5,1,39,0,483285,96514,0
3712,290000,2,2,1,39,0,1270143,55327,0
3713,60000,2,2,1,36,0,1814,2482,2
3714,100000,2,2,1,38,0,92560,10000,0
3715,30000,1,2,1,41,0,60766,1900,-2
3717,230000,2,2,2,30,0,0,0,-2
3718,30000,2,1,2,29,0,4443,5333,-1
3719,20000,2,2,1,47,0,41894,24583,0
3720,50000,1,2,2,30,0,4050,2490,-1
3721,80000,2,2,1,46,1,650,650,-1
3722,90000,1,1,2,29,0,105082,7200,0
3723,80000,1,1,2,31,0,83560,41986,0
3724,50000,2,3,2,23,1,246777,12800,0
3725,50000,2,2,2,29,0,5520,0,-2
3726,20000,1,3,2,53,0,45869,32148,-1
3727,250000,2,1,1,38,0,4459,4253,-1
3728,120000,2,2,2,24,0,6958,7664,-1
3729,110000,2,2,2,28,1,665397,20500,2
3730,160000,1,1,2,33,0,100,0,-2
3731,80000,2,3,1,52,0,323377,48809,0
3732,410000,1,2,1,36,0,159917,15268,-2
3733,100000,2,2,1,43,0,184836,127532,0
3735,30000,1,2,2,47,0,150750,10641,0
3736,80000,1,2,2,33,0,254245,61474,0
3737,430000,2,1,2,31,0,248290,121561,0
3739,360000,2,3,1,29,1,0,0,-2
3740,150000,2,1,1,37,0,79011,37320,-2
3741,130000,1,1,2,28,0,425346,14056,0
3742,40000,1,2,1,47,0,235083,9698,0
3743,280000,2,1,1,34,1,61629,15134,0
3744,40000,1,2,1,45,0,201180,7200,0
3745,120000,2,1,2,26,0,406362,141130,0
3746,290000,1,1,1,39,0,13315,12868,-2
3747,250000,1,3,1,39,0,9666,7694,-2
3748,200000,1,1,1,43,0,17056,45674,-1
3749,80000,1,2,2,32,0,262411,51200,-1
3750,130000,2,2,2,27,0,131866,11454,0
3751,290000,2,2,1,37,1,27252,7500,0
3752,180000,2,1,2,29,0,4387,3701,-2
3753,360000,2,1,1,31,0,14917,15906,-1
3754,140000,2,2,1,37,0,25438,16016,-1
3755,350000,2,1,1,41,0,187500,136317,-1
3756,260000,1,1,2,36,0,9630,10378,-2
3757,40000,1,1,2,26,0,128637,8500,0
3758,180000,2,1,2,27,1,-1200,0,-2
3759,80000,1,3,1,27,1,58017,12354,0
3760,500000,2,1,1,45,0,24132,22008,-1
3761,80000,1,4,2,27,0,50929,4840,-2
3762,30000,1,3,1,57,0,148063,12500,0
3763,220000,2,2,1,37,0,0,3422,-2
3764,70000,2,2,2,22,0,188249,18638,-1
3765,510000,1,1,1,41,0,41536,38436,-1
3766,20000,2,2,2,22,0,109393,13588,0
3767,100000,2,2,1,40,1,298724,10500,2
3769,180000,2,1,2,29,0,0,0,-2
3770,290000,2,0,2,38,0,9590,9598,-1
3771,80000,1,2,2,53,0,334900,61077,0
3773,180000,2,1,2,40,0,14375,29921,0
3774,140000,2,1,1,66,0,1500,24540,2
3776,230000,1,2,2,34,0,946555,36276,0
3777,250000,2,2,1,26,1,11008,11600,0
3778,10000,1,2,2,24,0,46147,4350,0
